rcept_dt,corp_cls,corp_name,rcept_no,report_nm,flr_nm,rm
2024-08-14 14:01,기,브이아이자산운용,20240814000456 ,[기재정정]투자설명서(집합투자증권) (브이아이뉴트렌드리더증권자투자신탁1호[주식]),브이아이자산운용,
2024-08-14 14:01,기,브이아이자산운용,20240814000472 ,[기재정정]투자설명서(집합투자증권) (브이아이코리아적극성장형증권자투자신탁[주식]),브이아이자산운용,
2024-08-14 14:01,코,삼륭물산,20240814001635 ,반기보고서 (2024.06),삼륭물산,
2024-08-14 14:01,기,브이아이자산운용,20240814000477 ,[기재정정]투자설명서(집합투자증권) (브이아이적극성장장기소득공제증권자투자신탁[주식]),브이아이자산운용,
2024-08-14 14:01,유,신세계인터내셔날,20240814001634 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,신세계인터내셔날,공
2024-08-14 14:00,코,아이엘사이언스,20240814001633 ,반기보고서 (2024.06),아이엘사이언스,
2024-08-14 14:00,기,엘에스알스코,20240814001632 ,동일인등출자계열회사와의상품ㆍ용역거래변경,엘에스알스코,공
2024-08-14 14:00,기,브이아이자산운용,20240814000556 ,[기재정정]투자설명서(집합투자증권) (브이아이적극성장장기소득공제증권자투자신탁[채권혼합]),브이아이자산운용,
2024-08-14 14:00,기,웅진식품,20240814001630 ,반기보고서 (2024.06),웅진식품,
2024-08-14 14:00,기,에스케이스페셜티,20240814001629 ,반기보고서 (2024.06),에스케이스페셜티,
2024-08-14 14:00,기,브이아이자산운용,20240814000615 ,[기재정정]투자설명서(집합투자증권) (브이아이혁신기업투자증권투자신탁1호[주식]),브이아이자산운용,
2024-08-14 14:00,기,유성산업,20240814001628 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,유성산업,공
2024-08-14 14:00,기,브이아이자산운용,20240814000646 ,[기재정정]투자설명서(집합투자증권) (브이아이실적포커스30증권투자신탁1호[채권혼합]),브이아이자산운용,
2024-08-14 14:00,기,신성자동차,20240814001627 ,[기재정정]지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,신성자동차,공
2024-08-14 14:00,유,국도화학,20240814001626 ,반기보고서 (2024.06),국도화학,
2024-08-14 14:00,기,캐칭몬,20240814001625 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,캐칭몬,공
2024-08-14 14:00,코,피코그램,20240814001624 ,반기보고서 (2024.06),피코그램,
2024-08-14 14:00,기,KB자산운용,20240814000923 ,증권발행실적보고서(집합투자증권) (KB변액보험그로스증권투자신탁제1호(주식)),KB자산운용,
2024-08-14 14:00,기,SK인천석유화학,20240814001623 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,SK인천석유화학,공
2024-08-14 13:59,코,비나텍,20240814001621 ,반기보고서 (2024.06),비나텍,
2024-08-14 13:59,유,한화,20240814001622 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,한화,공
2024-08-14 13:59,코,세보엠이씨,20240814001619 ,반기보고서 (2024.06),세보엠이씨,
2024-08-14 13:59,기,아름일렉트로닉스,20240814001620 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,아름일렉트로닉스,공
2024-08-14 13:59,코,이크레더블,20240814001618 ,반기보고서 (2024.06),이크레더블,
2024-08-14 13:59,코,서원인텍,20240814001617 ,반기보고서 (2024.06),서원인텍,
2024-08-14 13:59,코,에이티넘인베스트,20240814001616 ,반기보고서 (2024.06),에이티넘인베스트,
2024-08-14 13:59,기,제이비우리캐피탈오토제이십삼차유동화전문유한회사,20240814001615 ,반기보고서(유동화전문회사) (2024.06),제이비우리캐피탈오토제이십삼차유동화전문유한회사,
2024-08-14 13:59,기,뱅크샐러드,20240814001614 ,반기보고서 (2024.06),뱅크샐러드,
2024-08-14 13:59,유,미래에셋글로벌리츠,20240814001612 ,반기보고서 (2024.06),미래에셋글로벌리츠,정
2024-08-14 13:59,코,GST,20240814001611 ,반기보고서 (2024.06),GST,
2024-08-14 13:59,코,앤씨앤,20240814001610 ,반기보고서 (2024.06),앤씨앤,
2024-08-14 13:59,기,비전넥스트,20240814001609 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,비전넥스트,공
2024-08-14 13:59,코,세코닉스,20240814001608 ,반기보고서 (2024.06),세코닉스,
2024-08-14 13:59,기,엘에스알스코,20240814001607 ,동일인등출자계열회사와의상품ㆍ용역거래변경,엘에스알스코,공
2024-08-14 13:58,유,OCI홀딩스,20240814001606 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,OCI홀딩스,공
2024-08-14 13:58,코,아나패스,20240814001605 ,임원ㆍ주요주주특정증권등소유상황보고서,김도완,
2024-08-14 13:58,기,천안기업,20240814001603 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,천안기업,공
2024-08-14 13:58,기,테크밸리,20240814001604 ,반기보고서 (2024.06),테크밸리,
2024-08-14 13:57,기,에이플러스리얼티,20240814001600 ,반기보고서 (2024.06),에이플러스리얼티,
2024-08-14 13:57,기,코오롱글로텍,20240814001601 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,코오롱글로텍,공
2024-08-14 13:57,유,SH에너지화학,20240814001599 ,반기보고서 (2024.06),SH에너지화학,
2024-08-14 13:57,기,알씨아이파이낸셜서비스코리아,20240814001598 ,반기보고서 (2024.06),알씨아이파이낸셜서비스코리아,
2024-08-14 13:57,코,마이크로디지탈,20240814001597 ,반기보고서 (2024.06),마이크로디지탈,
2024-08-14 13:57,기,대원정밀공업,20240814001596 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,대원정밀공업,공
2024-08-14 13:57,유,LG디스플레이,20240814001595 ,반기보고서 (2024.06),LG디스플레이,
2024-08-14 13:57,기,스튜디오돌핀,20240814001594 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,스튜디오돌핀,공
2024-08-14 13:57,기,브이아이자산운용,20240814000589 ,[기재정정]투자설명서(집합투자증권) (브이아이실적포커스15증권자투자신탁[채권혼합]),브이아이자산운용,
2024-08-14 13:57,넥,더콘텐츠온,20240814001593 ,주주총회소집공고,더콘텐츠온,
2024-08-14 13:57,기,엘에스알스코,20240814001592 ,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,엘에스알스코,공
2024-08-14 13:56,유,황금에스티,20240814001591 ,반기보고서 (2024.06),황금에스티,
2024-08-14 13:56,코,와이씨,20240814001590 ,반기보고서 (2024.06),와이씨,
